"id_studente" "tipo_laurea_triennale" "voto_lt" "voto_lm" "numero_appelli" "score" "appello" "domanda"
11 "stat VE" "110L" "110" 1 NA "20160905" "6"
12 "stat padova" "" "" NA NA "20160905" "6"
13 "stat padova" "110L" "110L" 3 NA "20160905" "6"
14 "stat padova" "108" "110L" 3 NA "20160905" "6"
15 "stat padova" "" "" NA NA "20160905" "6"
16 "stat padova" "105" "92" 1 9 "20160905" "6"
17 "stat bicocca" "104" "110L" 2 NA "20160905" "6"
18 "stat padova" "109" "97" 1 NA "20160905" "6"
19 "stat padova" "90" "84" 5 5 "20160905" "6"
20 "mat TN" "90" "102" 2 NA "20160905" "6"
21 "stat padova" "103" "110L" 3 NA "20160905" "6"
22 "mat CA" "110L" "110L" 1 NA "20160905" "6"
23 "stat padova" "110L" "100" 2 NA "20160905" "6"
24 "stat padova" "110L" "110" 1 NA "20160905" "6"
25 "stat bicocca" "110L" "96" 2 NA "20160905" "6"
26 "stat padova" "" "" NA NA "20160905" "6"
27 "stat padova" "" "" NA NA "20160905" "6"
28 "stat padova" "" "" NA NA "20160905" "6"
29 "stat padova" "107" "105" 3 NA "20160905" "6"
30 "stat padova" "94" "102" 1 NA "20160905" "6"
31 "stat padova" "102" "92" 3 NA "20160905" "6"
32 "stat padova" "106" "101" 2 13 "20160905" "6"
33 "stat padova" "110L" "110L" 2 NA "20160905" "6"
34 "stat NA" "110L" "106" 3 NA "20160905" "6"
35 "stat padova" "90" "91" 2 NA "20160905" "6"
36 "stat FI" "96" "93" 2 NA "20160905" "6"
37 "stat padova" "84" "" 3 NA "20160905" "6"
38 "mat CA" "106" "97" 1 NA "20160905" "6"
39 "stat padova" "105" "" 1 NA "20160905" "6"
40 "stat padova" "88" "91" 6 NA "20160905" "6"
41 "stat NA" "110L" "110L" 1 NA "20160905" "6"
42 "stat bicocca" "110L" "110L" 2 NA "20160905" "6"
43 "stat padova" "104" "93" 7 10 "20160905" "6"
44 "stat padova" "104" "99" 2 NA "20160905" "6"
45 "stat padova" "93" "" NA NA "20160905" "6"
46 "stat padova" "102" "103" 5 NA "20160905" "6"
47 "sociologia" "102" "110L" 2 NA "20160905" "6"
48 "stat padova" "106" "103" 2 NA "20160905" "6"
49 "stat padova" "110L" "102" 2 7 "20160905" "6"
50 "stat padova" "86" "96" 4 NA "20160905" "6"
51 "stat GE" "110L" "100" 1 NA "20160905" "6"
52 "stat padova" "107" "110L" 4 NA "20160905" "6"
53 "stat padova" "90" "94" 4 NA "20160905" "6"
54 "stat padova" "107" "110L" NA NA "20160905" "6"
55 "stat padova" "96" "92" 2 NA "20160905" "6"
56 "stat padova" "96" "94" 1 NA "20160905" "6"
57 "stat padova" "104" "100" 2 NA "20160905" "6"
58 "stat padova" "97" "93" 4 NA "20160905" "6"
59 "stat padova" "88" "92" 3 NA "20160905" "6"
60 "stat GE" "110" "99" 6 9 "20160905" "6"
61 "stat GE" "90" "84" 1 NA "20160905" "6"
62 "stat padova" "103" "92" 3 NA "20160905" "6"
63 "mat PD" "108" "110L" 1 NA "20160905" "6"
64 "stat padova" "" "" 4 NA "20160905" "6"
65 "stat padova" "110L" "102" 1 NA "20160905" "6"
66 "stat padova" "" "" NA NA "20160905" "6"
67 "stat padova" "" "" NA NA "20160905" "6"
68 "stat GE" "110" "104" 2 NA "20160905" "6"
69 "stat padova" "110L" "110L" 3 NA "20160905" "6"
70 "stat padova" "102" "96" 1 NA "20160905" "6"
71 "stat padova" "110L" "110L" 1 NA "20160905" "6"
72 "stat padova" "84" "98" 2 NA "20160905" "6"
73 "stat padova" "93" "" NA NA "20160905" "6"
74 "stat padova" "92" "91" 4 11 "20160905" "6"
75 "stat padova" "84" "" 2 NA "20160905" "6"
76 "stat padova" "110L" "110" NA NA "20160905" "6"
77 "stat padova" "102" "100" NA NA "20160905" "6"
78 "stat padova" "" "" NA NA "20160905" "6"
79 "stat BA" "102" "93" 1 10 "20160905" "6"
80 "stat BN" "110L" "110L" 1 NA "20160905" "6"
81 "stat padova" "108" "100" 1 NA "20160905" "6"
82 "stat padova" "110L" "100L" NA NA "20160905" "6"
83 "stat padova" "105" "105" NA NA "20160905" "6"
84 "stat padova" "97" "92" 2 NA "20160905" "6"
85 "stat Bicocca" "110L" "110L" 2 NA "20160905" "6"
86 "mat GE" "101" "97" 4 NA "20160905" "6"
87 "stat GE" "108" "100" 1 NA "20160905" "6"
88 "mat GE" "110L" "110L" 2 NA "20160905" "6"
89 "mat GE" "110" "107" 1 NA "20160905" "6"
90 "stat padova" "" "" NA NA "20160905" "6"
91 "stat padova" "103" "103" 2 NA "20160905" "6"
92 "stat padova" "" "" NA NA "20160905" "6"
93 "stat padova" "95" "91" 1 10 "20160905" "6"
94 "stat padova" "107" "107" 2 NA "20160905" "6"
95 "mat GE" "97" "100" 3 NA "20160905" "6"
96 "stat padova" "95" "107" 3 NA "20160905" "6"
97 "stat GE" "110L" "103" 2 NA "20160905" "6"
98 "stat padova" "91" "85" 4 7 "20160905" "6"
99 "stat padova" "93" "93" 2 NA "20160905" "6"
100 "stat GE" "107" "96" 1 NA "20160905" "6"
101 "econ azien BA" "102" "86" 3 NA "20160905" "6"
102 "stat padova" "107" "107" 1 10 "20160905" "6"
103 "stat padova" "110L" "105" 2 NA "20160905" "6"
104 "stat padova" "92" "98" 1 NA "20160905" "6"
105 "stat padova" "" "" NA NA "20160905" "6"
106 "stat padova" "" "" NA NA "20160905" "6"
107 "stat padova" "" "" NA NA "20160905" "6"
108 "stat padova" "110L" "110L" 1 NA "20160905" "6"
109 "stat BA" "110L" "92" 4 NA "20160905" "6"
110 "stat padova" "94" "96" 7 5 "20160905" "6"
111 "stat padova" "101" "" NA NA "20160905" "6"
1 "stat padova" "91" "95" 1 NA "20170206" "1"
2 "stat padova" "" "" 1 NA "20170206" "1"
3 "stat padova" "103" "103" 3 NA "20170206" "1"
4 "stat padova" "" "" NA NA "20170206" "1"
5 "stat padova" "110L" "110" 2 NA "20170206" "1"
6 "Econ. e manag. TN" "98" "101" 1 NA "20170206" "1"
7 "stat padova" "110L" "99" 1 NA "20170206" "1"
8 "stat padova" "110L" "110L" 1 NA "20170206" "1"
9 "stat padova" "98" "100" 3 0 "20170206" "1"
10 "stat padova" "106" "108" 2 NA "20170206" "1"
11 "stat VE" "110L" "110" 1 NA "20170206" "1"
12 "stat padova" "" "" NA NA "20170206" "1"
13 "stat padova" "110L" "110L" 3 3 "20170206" "1"
14 "stat padova" "108" "110L" 3 NA "20170206" "1"
15 "stat padova" "" "" NA NA "20170206" "1"
16 "stat padova" "105" "92" 1 NA "20170206" "1"
17 "stat bicocca" "104" "110L" 2 NA "20170206" "1"
18 "stat padova" "109" "97" 1 0 "20170206" "1"
19 "stat padova" "90" "84" 5 2 "20170206" "1"
20 "mat TN" "90" "102" 2 NA "20170206" "1"
21 "stat padova" "103" "110L" 3 NA "20170206" "1"
22 "mat CA" "110L" "110L" 1 NA "20170206" "1"
23 "stat padova" "110L" "100" 2 NA "20170206" "1"
24 "stat padova" "110L" "110" 1 NA "20170206" "1"
25 "stat bicocca" "110L" "96" 2 NA "20170206" "1"
26 "stat padova" "" "" NA NA "20170206" "1"
27 "stat padova" "" "" NA NA "20170206" "1"
28 "stat padova" "" "" NA NA "20170206" "1"
29 "stat padova" "107" "105" 3 1.5 "20170206" "1"
30 "stat padova" "94" "102" 1 NA "20170206" "1"
31 "stat padova" "102" "92" 3 NA "20170206" "1"
32 "stat padova" "106" "101" 2 NA "20170206" "1"
33 "stat padova" "110L" "110L" 2 NA "20170206" "1"
34 "stat NA" "110L" "106" 3 NA "20170206" "1"
35 "stat padova" "90" "91" 2 NA "20170206" "1"
36 "stat FI" "96" "93" 2 NA "20170206" "1"
37 "stat padova" "84" "" 3 NA "20170206" "1"
38 "mat CA" "106" "97" 1 NA "20170206" "1"
39 "stat padova" "105" "" 1 NA "20170206" "1"
40 "stat padova" "88" "91" 6 NA "20170206" "1"
41 "stat NA" "110L" "110L" 1 NA "20170206" "1"
42 "stat bicocca" "110L" "110L" 2 NA "20170206" "1"
43 "stat padova" "104" "93" 7 NA "20170206" "1"
44 "stat padova" "104" "99" 2 NA "20170206" "1"
45 "stat padova" "93" "" NA NA "20170206" "1"
46 "stat padova" "102" "103" 5 0 "20170206" "1"
47 "sociologia" "102" "110L" 2 NA "20170206" "1"
48 "stat padova" "106" "103" 2 NA "20170206" "1"
49 "stat padova" "110L" "102" 2 2 "20170206" "1"
50 "stat padova" "86" "96" 4 NA "20170206" "1"
51 "stat GE" "110L" "100" 1 NA "20170206" "1"
52 "stat padova" "107" "110L" 4 NA "20170206" "1"
53 "stat padova" "90" "94" 4 0 "20170206" "1"
54 "stat padova" "107" "110L" NA NA "20170206" "1"
55 "stat padova" "96" "92" 2 NA "20170206" "1"
56 "stat padova" "96" "94" 1 NA "20170206" "1"
57 "stat padova" "104" "100" 2 NA "20170206" "1"
58 "stat padova" "97" "93" 4 NA "20170206" "1"
59 "stat padova" "88" "92" 3 1 "20170206" "1"
60 "stat GE" "110" "99" 6 NA "20170206" "1"
61 "stat GE" "90" "84" 1 NA "20170206" "1"
62 "stat padova" "103" "92" 3 NA "20170206" "1"
63 "mat PD" "108" "110L" 1 NA "20170206" "1"
64 "stat padova" "" "" 4 NA "20170206" "1"
65 "stat padova" "110L" "102" 1 NA "20170206" "1"
66 "stat padova" "" "" NA NA "20170206" "1"
67 "stat padova" "" "" NA NA "20170206" "1"
68 "stat GE" "110" "104" 2 NA "20170206" "1"
69 "stat padova" "110L" "110L" 3 NA "20170206" "1"
70 "stat padova" "102" "96" 1 NA "20170206" "1"
71 "stat padova" "110L" "110L" 1 NA "20170206" "1"
72 "stat padova" "84" "98" 2 NA "20170206" "1"
73 "stat padova" "93" "" NA NA "20170206" "1"
74 "stat padova" "92" "91" 4 NA "20170206" "1"
75 "stat padova" "84" "" 2 NA "20170206" "1"
76 "stat padova" "110L" "110" NA NA "20170206" "1"
77 "stat padova" "102" "100" NA NA "20170206" "1"
78 "stat padova" "" "" NA NA "20170206" "1"
79 "stat BA" "102" "93" 1 NA "20170206" "1"
80 "stat BN" "110L" "110L" 1 NA "20170206" "1"
81 "stat padova" "108" "100" 1 NA "20170206" "1"
82 "stat padova" "110L" "100L" NA NA "20170206" "1"
83 "stat padova" "105" "105" NA NA "20170206" "1"
84 "stat padova" "97" "92" 2 NA "20170206" "1"
85 "stat Bicocca" "110L" "110L" 2 NA "20170206" "1"
86 "mat GE" "101" "97" 4 NA "20170206" "1"
87 "stat GE" "108" "100" 1 0 "20170206" "1"
88 "mat GE" "110L" "110L" 2 2.5 "20170206" "1"
89 "mat GE" "110" "107" 1 NA "20170206" "1"
90 "stat padova" "" "" NA NA "20170206" "1"
91 "stat padova" "103" "103" 2 NA "20170206" "1"
92 "stat padova" "" "" NA NA "20170206" "1"
93 "stat padova" "95" "91" 1 NA "20170206" "1"
94 "stat padova" "107" "107" 2 NA "20170206" "1"
95 "mat GE" "97" "100" 3 0 "20170206" "1"
96 "stat padova" "95" "107" 3 NA "20170206" "1"
97 "stat GE" "110L" "103" 2 NA "20170206" "1"
98 "stat padova" "91" "85" 4 3 "20170206" "1"
99 "stat padova" "93" "93" 2 NA "20170206" "1"
100 "stat GE" "107" "96" 1 NA "20170206" "1"
101 "econ azien BA" "102" "86" 3 NA "20170206" "1"
102 "stat padova" "107" "107" 1 NA "20170206" "1"
103 "stat padova" "110L" "105" 2 NA "20170206" "1"
104 "stat padova" "92" "98" 1 NA "20170206" "1"
105 "stat padova" "" "" NA NA "20170206" "1"
106 "stat padova" "" "" NA NA "20170206" "1"
107 "stat padova" "" "" NA NA "20170206" "1"
108 "stat padova" "110L" "110L" 1 NA "20170206" "1"
109 "stat BA" "110L" "92" 4 NA "20170206" "1"
110 "stat padova" "94" "96" 7 0 "20170206" "1"
111 "stat padova" "101" "" NA NA "20170206" "1"
1 "stat padova" "91" "95" 1 NA "20170206" "2"
2 "stat padova" "" "" 1 NA "20170206" "2"
3 "stat padova" "103" "103" 3 NA "20170206" "2"
4 "stat padova" "" "" NA NA "20170206" "2"
5 "stat padova" "110L" "110" 2 NA "20170206" "2"
6 "Econ. e manag. TN" "98" "101" 1 NA "20170206" "2"
7 "stat padova" "110L" "99" 1 NA "20170206" "2"
8 "stat padova" "110L" "110L" 1 NA "20170206" "2"
9 "stat padova" "98" "100" 3 0 "20170206" "2"
10 "stat padova" "106" "108" 2 NA "20170206" "2"
11 "stat VE" "110L" "110" 1 NA "20170206" "2"
12 "stat padova" "" "" NA NA "20170206" "2"
13 "stat padova" "110L" "110L" 3 3 "20170206" "2"
14 "stat padova" "108" "110L" 3 NA "20170206" "2"
15 "stat padova" "" "" NA NA "20170206" "2"
16 "stat padova" "105" "92" 1 NA "20170206" "2"
17 "stat bicocca" "104" "110L" 2 NA "20170206" "2"
18 "stat padova" "109" "97" 1 2 "20170206" "2"
19 "stat padova" "90" "84" 5 2 "20170206" "2"
20 "mat TN" "90" "102" 2 NA "20170206" "2"
21 "stat padova" "103" "110L" 3 NA "20170206" "2"
22 "mat CA" "110L" "110L" 1 NA "20170206" "2"
23 "stat padova" "110L" "100" 2 NA "20170206" "2"
24 "stat padova" "110L" "110" 1 NA "20170206" "2"
25 "stat bicocca" "110L" "96" 2 NA "20170206" "2"
26 "stat padova" "" "" NA NA "20170206" "2"
27 "stat padova" "" "" NA NA "20170206" "2"
28 "stat padova" "" "" NA NA "20170206" "2"
29 "stat padova" "107" "105" 3 3 "20170206" "2"
30 "stat padova" "94" "102" 1 NA "20170206" "2"
31 "stat padova" "102" "92" 3 NA "20170206" "2"
32 "stat padova" "106" "101" 2 NA "20170206" "2"
33 "stat padova" "110L" "110L" 2 NA "20170206" "2"
34 "stat NA" "110L" "106" 3 NA "20170206" "2"
35 "stat padova" "90" "91" 2 NA "20170206" "2"
36 "stat FI" "96" "93" 2 NA "20170206" "2"
37 "stat padova" "84" "" 3 NA "20170206" "2"
38 "mat CA" "106" "97" 1 NA "20170206" "2"
39 "stat padova" "105" "" 1 NA "20170206" "2"
40 "stat padova" "88" "91" 6 NA "20170206" "2"
41 "stat NA" "110L" "110L" 1 NA "20170206" "2"
42 "stat bicocca" "110L" "110L" 2 NA "20170206" "2"
43 "stat padova" "104" "93" 7 NA "20170206" "2"
44 "stat padova" "104" "99" 2 NA "20170206" "2"
45 "stat padova" "93" "" NA NA "20170206" "2"
46 "stat padova" "102" "103" 5 2 "20170206" "2"
47 "sociologia" "102" "110L" 2 NA "20170206" "2"
48 "stat padova" "106" "103" 2 NA "20170206" "2"
49 "stat padova" "110L" "102" 2 2 "20170206" "2"
50 "stat padova" "86" "96" 4 NA "20170206" "2"
51 "stat GE" "110L" "100" 1 NA "20170206" "2"
52 "stat padova" "107" "110L" 4 NA "20170206" "2"
53 "stat padova" "90" "94" 4 0 "20170206" "2"
54 "stat padova" "107" "110L" NA NA "20170206" "2"
55 "stat padova" "96" "92" 2 NA "20170206" "2"
56 "stat padova" "96" "94" 1 NA "20170206" "2"
57 "stat padova" "104" "100" 2 NA "20170206" "2"
58 "stat padova" "97" "93" 4 NA "20170206" "2"
59 "stat padova" "88" "92" 3 3 "20170206" "2"
60 "stat GE" "110" "99" 6 NA "20170206" "2"
61 "stat GE" "90" "84" 1 NA "20170206" "2"
62 "stat padova" "103" "92" 3 NA "20170206" "2"
63 "mat PD" "108" "110L" 1 NA "20170206" "2"
64 "stat padova" "" "" 4 NA "20170206" "2"
65 "stat padova" "110L" "102" 1 NA "20170206" "2"
66 "stat padova" "" "" NA NA "20170206" "2"
67 "stat padova" "" "" NA NA "20170206" "2"
68 "stat GE" "110" "104" 2 NA "20170206" "2"
69 "stat padova" "110L" "110L" 3 NA "20170206" "2"
70 "stat padova" "102" "96" 1 NA "20170206" "2"
71 "stat padova" "110L" "110L" 1 NA "20170206" "2"
72 "stat padova" "84" "98" 2 NA "20170206" "2"
73 "stat padova" "93" "" NA NA "20170206" "2"
74 "stat padova" "92" "91" 4 NA "20170206" "2"
75 "stat padova" "84" "" 2 NA "20170206" "2"
76 "stat padova" "110L" "110" NA NA "20170206" "2"
77 "stat padova" "102" "100" NA NA "20170206" "2"
78 "stat padova" "" "" NA NA "20170206" "2"
79 "stat BA" "102" "93" 1 NA "20170206" "2"
80 "stat BN" "110L" "110L" 1 NA "20170206" "2"
81 "stat padova" "108" "100" 1 NA "20170206" "2"
82 "stat padova" "110L" "100L" NA NA "20170206" "2"
83 "stat padova" "105" "105" NA NA "20170206" "2"
84 "stat padova" "97" "92" 2 NA "20170206" "2"
85 "stat Bicocca" "110L" "110L" 2 NA "20170206" "2"
86 "mat GE" "101" "97" 4 NA "20170206" "2"
87 "stat GE" "108" "100" 1 3 "20170206" "2"
88 "mat GE" "110L" "110L" 2 2.5 "20170206" "2"
89 "mat GE" "110" "107" 1 NA "20170206" "2"
90 "stat padova" "" "" NA NA "20170206" "2"
91 "stat padova" "103" "103" 2 NA "20170206" "2"
92 "stat padova" "" "" NA NA "20170206" "2"
93 "stat padova" "95" "91" 1 NA "20170206" "2"
94 "stat padova" "107" "107" 2 NA "20170206" "2"
95 "mat GE" "97" "100" 3 2 "20170206" "2"
96 "stat padova" "95" "107" 3 NA "20170206" "2"
97 "stat GE" "110L" "103" 2 NA "20170206" "2"
98 "stat padova" "91" "85" 4 3 "20170206" "2"
99 "stat padova" "93" "93" 2 NA "20170206" "2"
100 "stat GE" "107" "96" 1 NA "20170206" "2"
101 "econ azien BA" "102" "86" 3 NA "20170206" "2"
102 "stat padova" "107" "107" 1 NA "20170206" "2"
103 "stat padova" "110L" "105" 2 NA "20170206" "2"
104 "stat padova" "92" "98" 1 NA "20170206" "2"
105 "stat padova" "" "" NA NA "20170206" "2"
106 "stat padova" "" "" NA NA "20170206" "2"
107 "stat padova" "" "" NA NA "20170206" "2"
108 "stat padova" "110L" "110L" 1 NA "20170206" "2"
109 "stat BA" "110L" "92" 4 NA "20170206" "2"
110 "stat padova" "94" "96" 7 2 "20170206" "2"
111 "stat padova" "101" "" NA NA "20170206" "2"
1 "stat padova" "91" "95" 1 NA "20170206" "3"
2 "stat padova" "" "" 1 NA "20170206" "3"
3 "stat padova" "103" "103" 3 NA "20170206" "3"
4 "stat padova" "" "" NA NA "20170206" "3"
5 "stat padova" "110L" "110" 2 NA "20170206" "3"
6 "Econ. e manag. TN" "98" "101" 1 NA "20170206" "3"
7 "stat padova" "110L" "99" 1 NA "20170206" "3"
8 "stat padova" "110L" "110L" 1 NA "20170206" "3"
9 "stat padova" "98" "100" 3 1 "20170206" "3"
10 "stat padova" "106" "108" 2 NA "20170206" "3"
11 "stat VE" "110L" "110" 1 NA "20170206" "3"
12 "stat padova" "" "" NA NA "20170206" "3"
13 "stat padova" "110L" "110L" 3 3 "20170206" "3"
14 "stat padova" "108" "110L" 3 NA "20170206" "3"
15 "stat padova" "" "" NA NA "20170206" "3"
16 "stat padova" "105" "92" 1 NA "20170206" "3"
17 "stat bicocca" "104" "110L" 2 NA "20170206" "3"
18 "stat padova" "109" "97" 1 2 "20170206" "3"
19 "stat padova" "90" "84" 5 0 "20170206" "3"
20 "mat TN" "90" "102" 2 NA "20170206" "3"
21 "stat padova" "103" "110L" 3 NA "20170206" "3"
22 "mat CA" "110L" "110L" 1 NA "20170206" "3"
23 "stat padova" "110L" "100" 2 NA "20170206" "3"
24 "stat padova" "110L" "110" 1 NA "20170206" "3"
25 "stat bicocca" "110L" "96" 2 NA "20170206" "3"
26 "stat padova" "" "" NA NA "20170206" "3"
27 "stat padova" "" "" NA NA "20170206" "3"
28 "stat padova" "" "" NA NA "20170206" "3"
29 "stat padova" "107" "105" 3 0 "20170206" "3"
30 "stat padova" "94" "102" 1 NA "20170206" "3"
31 "stat padova" "102" "92" 3 NA "20170206" "3"
32 "stat padova" "106" "101" 2 NA "20170206" "3"
33 "stat padova" "110L" "110L" 2 NA "20170206" "3"
34 "stat NA" "110L" "106" 3 NA "20170206" "3"
35 "stat padova" "90" "91" 2 NA "20170206" "3"
36 "stat FI" "96" "93" 2 NA "20170206" "3"
37 "stat padova" "84" "" 3 NA "20170206" "3"
38 "mat CA" "106" "97" 1 NA "20170206" "3"
39 "stat padova" "105" "" 1 NA "20170206" "3"
40 "stat padova" "88" "91" 6 NA "20170206" "3"
41 "stat NA" "110L" "110L" 1 NA "20170206" "3"
42 "stat bicocca" "110L" "110L" 2 NA "20170206" "3"
43 "stat padova" "104" "93" 7 NA "20170206" "3"
44 "stat padova" "104" "99" 2 NA "20170206" "3"
45 "stat padova" "93" "" NA NA "20170206" "3"
46 "stat padova" "102" "103" 5 0 "20170206" "3"
47 "sociologia" "102" "110L" 2 NA "20170206" "3"
48 "stat padova" "106" "103" 2 NA "20170206" "3"
49 "stat padova" "110L" "102" 2 1 "20170206" "3"
50 "stat padova" "86" "96" 4 NA "20170206" "3"
51 "stat GE" "110L" "100" 1 NA "20170206" "3"
52 "stat padova" "107" "110L" 4 NA "20170206" "3"
53 "stat padova" "90" "94" 4 1 "20170206" "3"
54 "stat padova" "107" "110L" NA NA "20170206" "3"
55 "stat padova" "96" "92" 2 NA "20170206" "3"
56 "stat padova" "96" "94" 1 NA "20170206" "3"
57 "stat padova" "104" "100" 2 NA "20170206" "3"
58 "stat padova" "97" "93" 4 NA "20170206" "3"
59 "stat padova" "88" "92" 3 0 "20170206" "3"
60 "stat GE" "110" "99" 6 NA "20170206" "3"
61 "stat GE" "90" "84" 1 NA "20170206" "3"
62 "stat padova" "103" "92" 3 NA "20170206" "3"
63 "mat PD" "108" "110L" 1 NA "20170206" "3"
64 "stat padova" "" "" 4 NA "20170206" "3"
65 "stat padova" "110L" "102" 1 NA "20170206" "3"
66 "stat padova" "" "" NA NA "20170206" "3"
67 "stat padova" "" "" NA NA "20170206" "3"
68 "stat GE" "110" "104" 2 NA "20170206" "3"
69 "stat padova" "110L" "110L" 3 NA "20170206" "3"
70 "stat padova" "102" "96" 1 NA "20170206" "3"
71 "stat padova" "110L" "110L" 1 NA "20170206" "3"
72 "stat padova" "84" "98" 2 NA "20170206" "3"
73 "stat padova" "93" "" NA NA "20170206" "3"
74 "stat padova" "92" "91" 4 NA "20170206" "3"
75 "stat padova" "84" "" 2 NA "20170206" "3"
76 "stat padova" "110L" "110" NA NA "20170206" "3"
77 "stat padova" "102" "100" NA NA "20170206" "3"
78 "stat padova" "" "" NA NA "20170206" "3"
79 "stat BA" "102" "93" 1 NA "20170206" "3"
80 "stat BN" "110L" "110L" 1 NA "20170206" "3"
81 "stat padova" "108" "100" 1 NA "20170206" "3"
82 "stat padova" "110L" "100L" NA NA "20170206" "3"
83 "stat padova" "105" "105" NA NA "20170206" "3"
84 "stat padova" "97" "92" 2 NA "20170206" "3"
85 "stat Bicocca" "110L" "110L" 2 NA "20170206" "3"
86 "mat GE" "101" "97" 4 NA "20170206" "3"
87 "stat GE" "108" "100" 1 3 "20170206" "3"
88 "mat GE" "110L" "110L" 2 2.5 "20170206" "3"
89 "mat GE" "110" "107" 1 NA "20170206" "3"
90 "stat padova" "" "" NA NA "20170206" "3"
91 "stat padova" "103" "103" 2 NA "20170206" "3"
92 "stat padova" "" "" NA NA "20170206" "3"
93 "stat padova" "95" "91" 1 NA "20170206" "3"
94 "stat padova" "107" "107" 2 NA "20170206" "3"
95 "mat GE" "97" "100" 3 1 "20170206" "3"
96 "stat padova" "95" "107" 3 NA "20170206" "3"
97 "stat GE" "110L" "103" 2 NA "20170206" "3"
98 "stat padova" "91" "85" 4 0 "20170206" "3"
99 "stat padova" "93" "93" 2 NA "20170206" "3"
100 "stat GE" "107" "96" 1 NA "20170206" "3"
101 "econ azien BA" "102" "86" 3 NA "20170206" "3"
102 "stat padova" "107" "107" 1 NA "20170206" "3"
103 "stat padova" "110L" "105" 2 NA "20170206" "3"
104 "stat padova" "92" "98" 1 NA "20170206" "3"
105 "stat padova" "" "" NA NA "20170206" "3"
106 "stat padova" "" "" NA NA "20170206" "3"
107 "stat padova" "" "" NA NA "20170206" "3"
108 "stat padova" "110L" "110L" 1 NA "20170206" "3"
109 "stat BA" "110L" "92" 4 NA "20170206" "3"
110 "stat padova" "94" "96" 7 1 "20170206" "3"
111 "stat padova" "101" "" NA NA "20170206" "3"
1 "stat padova" "91" "95" 1 NA "20170206" "4"
2 "stat padova" "" "" 1 NA "20170206" "4"
3 "stat padova" "103" "103" 3 NA "20170206" "4"
4 "stat padova" "" "" NA NA "20170206" "4"
5 "stat padova" "110L" "110" 2 NA "20170206" "4"
6 "Econ. e manag. TN" "98" "101" 1 NA "20170206" "4"
7 "stat padova" "110L" "99" 1 NA "20170206" "4"
8 "stat padova" "110L" "110L" 1 NA "20170206" "4"
9 "stat padova" "98" "100" 3 0 "20170206" "4"
10 "stat padova" "106" "108" 2 NA "20170206" "4"
11 "stat VE" "110L" "110" 1 NA "20170206" "4"
12 "stat padova" "" "" NA NA "20170206" "4"
13 "stat padova" "110L" "110L" 3 0 "20170206" "4"
14 "stat padova" "108" "110L" 3 NA "20170206" "4"
15 "stat padova" "" "" NA NA "20170206" "4"
16 "stat padova" "105" "92" 1 NA "20170206" "4"
17 "stat bicocca" "104" "110L" 2 NA "20170206" "4"
18 "stat padova" "109" "97" 1 1 "20170206" "4"
19 "stat padova" "90" "84" 5 0 "20170206" "4"
20 "mat TN" "90" "102" 2 NA "20170206" "4"
21 "stat padova" "103" "110L" 3 NA "20170206" "4"
22 "mat CA" "110L" "110L" 1 NA "20170206" "4"
23 "stat padova" "110L" "100" 2 NA "20170206" "4"
24 "stat padova" "110L" "110" 1 NA "20170206" "4"
